evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
14368,9.857916012e-07,9.857916012e-07,-104.239999,-104.239999,0.39417,-3.92,1.3136,-0.49358,-0.05838,-3.7056,2.8104,3.4336,2.9664,-2.9936
14819,6.29788687e-07,6.29788687e-07,-104.2399994,-104.2399994,0.39415,-3.9201,1.3136,-0.4936,-0.058375,-3.7056,2.8104,3.4336,2.9664,-2.9936
15047,3.823468546e-07,3.823468546e-07,-104.2399996,-104.2399996,0.39413,-3.9201,1.3136,-0.49361,-0.058383,-3.7056,2.8104,3.4336,2.9664,-2.9936
15496,2.242820329e-07,2.242820329e-07,-104.2399998,-104.2399998,0.39444,-3.92,1.3136,-0.49361,-0.058384,-3.7056,2.8104,3.4336,2.9664,-2.9936
15648,1.464558039e-07,1.464558039e-07,-104.2399999,-104.2399999,0.39438,-3.92,1.3136,-0.49361,-0.058391,-3.7056,2.8104,3.4336,2.9664,-2.9936
15886,9.545105684e-08,9.545105684e-08,-104.2399999,-104.2399999,0.3944,-3.92,1.3136,-0.49361,-0.058393,-3.7056,2.8104,3.4336,2.9664,-2.9936
16281,4.665348285e-08,4.665348285e-08,-104.24,-104.24,0.39437,-3.92,1.3136,-0.49361,-0.058395,-3.7056,2.8104,3.4336,2.9664,-2.9936
16527,2.757994366e-08,2.757994366e-08,-104.24,-104.24,0.39442,-3.92,1.3136,-0.49361,-0.058396,-3.7056,2.8104,3.4336,2.9664,-2.9936
16653,2.363672991e-08,2.363672991e-08,-104.24,-104.24,0.39444,-3.92,1.3136,-0.49361,-0.058397,-3.7056,2.8104,3.4336,2.9664,-2.9936
17005,1.447942566e-08,1.447942566e-08,-104.24,-104.24,0.39438,-3.92,1.3136,-0.49361,-0.058398,-3.7056,2.8104,3.4336,2.9664,-2.9936
17168,8.1093674e-09,8.1093674e-09,-104.24,-104.24,0.3944,-3.92,1.3136,-0.49361,-0.0584,-3.7056,2.8104,3.4336,2.9664,-2.9936
1,19975009.1,19975009.1,19974799.22,19974799.22,-2.2357,0.35658,-4.7497,4.3865,-2.6619,-4.8895,0.99163,2.0815,2.3976,-1.517
2,3980523.301,3980523.301,3980313.421,3980313.421,-4.0532,4.0783,3.0176,2.0822,1.3301,2.6844,0.35794,-4.8278,-4.7686,2.3967
7,991935.3068,991935.3068,991725.4268,991725.4268,3.912,0.63814,-3.9504,-3.4348,-0.94005,-0.548,-1.6471,-2.4754,-2.2065,2.0596
88,248306.604,248306.604,248096.724,248096.724,4.0192,2.1891,-6.9048,-3.0195,-1.8707,0.3486,0.03357,-1.6041,-0.79856,2.7709
218,81984.86326,81984.86326,81774.98326,81774.98326,-1.7269,5.0011,-6.1173,2.6131,0.28043,1.6169,2.0036,-0.55734,-1.0911,2.3494
460,57866.13978,57866.13978,57656.25978,57656.25978,-0.30222,-0.78305,-7.2786,0.069847,0.7841,0.89594,1.7051,0.8328,-1.0386,2.5119
538,38074.86989,38074.86989,37864.98989,37864.98989,-0.56309,5.3856,-4.499,1.709,-0.64298,1.3985,1.6591,0.52386,-1.0783,2.5236
579,19564.11565,19564.11565,19354.23565,19354.23565,-1.5312,-1.0678,-4.1505,0.63017,-0.30154,2.2449,1.5194,0.37625,-1.0659,2.6169
730,15430.9803,15430.9803,15221.1003,15221.1003,-0.48041,-3.9118,-1.5443,0.10077,1.162,2.3058,1.26,0.11263,-1.1177,2.6016
770,7337.836304,7337.836304,7127.956304,7127.956304,3.1543,-5.2881,-2.2056,0.66191,1.7321,2.2275,1.6456,-0.28576,-1.1121,2.5977
817,3844.348633,3844.348633,3634.468633,3634.468633,1.5452,7.9382,-0.40076,-0.76058,2.9703,2.0953,2.2023,-0.16502,-1.1386,2.5878
1011,2472.809966,2472.809966,2262.929966,2262.929966,0.72253,3.212,-3.0267,-0.63661,1.6051,2.4382,2.1976,-0.13749,-1.0799,2.6147
1209,1275.68728,1275.68728,1065.80728,1065.80728,4.5592,1.6549,-3.4867,1.6452,2.3419,2.8005,2.3169,-0.083112,-1.1145,2.5956
1376,788.0806644,788.0806644,578.2006644,578.2006644,-0.96631,1.6311,-0.65351,1.7502,2.5072,2.7991,2.3094,-0.088582,-1.1313,2.6025
1481,493.4175668,493.4175668,283.5375668,283.5375668,-3.0461,0.16326,1.9994,1.4236,2.456,2.7349,2.2621,-0.098252,-1.1257,2.6016
1730,298.8845986,298.8845986,89.0045986,89.0045986,6.876,0.81152,3.8116,1.2182,2.1391,2.7895,2.3155,-0.068475,-1.1139,2.6026
1763,240.02557,240.02557,30.14556997,30.14556997,-3.7688,-0.74116,2.6077,1.442,2.0585,2.764,2.3757,-0.083365,-1.12,2.6016
1778,148.8458557,148.8458557,-61.03414427,-61.03414427,10.59,1.3697,3.9571,2.2458,2.0904,2.6871,2.2876,-0.087118,-1.1135,2.6028
2003,20.49587325,20.49587325,-189.3841268,-189.3841268,-0.87275,0.73532,3.6794,2.2307,1.7538,2.7223,2.3039,-0.087456,-1.1144,2.6024
2693,14.96083839,14.96083839,-194.9191616,-194.9191616,0.039381,1.5783,3.689,2.3368,1.7422,2.6946,2.3123,-0.084714,-1.1129,2.6051
2775,8.487224754,8.487224754,-201.3927752,-201.3927752,1.8721,0.57107,3.5144,2.3122,1.7926,2.684,2.3114,-0.082676,-1.1137,2.6029
3085,5.322828371,5.322828371,-204.5571716,-204.5571716,1.8394,0.58118,3.6925,2.2455,1.7735,2.6993,2.3189,-0.087941,-1.1129,2.6035
3179,3.624897405,3.624897405,-206.2551026,-206.2551026,1.2937,0.53933,3.6071,2.3102,1.8103,2.6793,2.3311,-0.089411,-1.1118,2.6029
3459,2.049498562,2.049498562,-207.8305014,-207.8305014,0.91899,0.67737,3.6179,2.4205,1.7716,2.6892,2.3231,-0.087746,-1.1127,2.6043
3940,1.55822459,1.55822459,-208.3217754,-208.3217754,0.99315,0.77733,3.7058,2.4124,1.7803,2.69,2.3229,-0.090423,-1.1118,2.6039
4060,0.9231415996,0.9231415996,-208.9568584,-208.9568584,0.80561,0.66513,3.603,2.3908,1.7757,2.686,2.326,-0.08961,-1.1112,2.6038
4406,0.5939049318,0.5939049318,-209.2860951,-209.2860951,1.1254,0.50947,3.5879,2.3803,1.7834,2.6815,2.3238,-0.088614,-1.1113,2.6037
4535,0.3249315786,0.3249315786,-209.5550684,-209.5550684,1.0927,0.55306,3.5764,2.3975,1.7851,2.6828,2.3236,-0.090452,-1.1109,2.6038
4737,0.2017466,0.2017466,-209.6782534,-209.6782534,1.0447,0.52326,3.5606,2.402,1.7795,2.6873,2.3221,-0.088981,-1.1106,2.6039
5045,0.1324798744,0.1324798744,-209.7475201,-209.7475201,0.99758,0.50293,3.5668,2.3876,1.7861,2.6869,2.3233,-0.090033,-1.1106,2.6039
5085,0.09921954002,0.09921954002,-209.7807805,-209.7807805,1.0384,0.48454,3.5647,2.3873,1.7838,2.6896,2.3233,-0.089954,-1.1105,2.6039
5486,0.04797689964,0.04797689964,-209.8320231,-209.8320231,1.1282,0.49333,3.571,2.3773,1.7879,2.6871,2.3218,-0.089997,-1.1105,2.604
5659,0.03603358451,0.03603358451,-209.8439664,-209.8439664,1.1055,0.49082,3.5616,2.381,1.787,2.6878,2.3221,-0.090362,-1.1106,2.604
5774,0.02126914798,0.02126914798,-209.8587309,-209.8587309,1.1206,0.47267,3.548,2.3884,1.7844,2.6887,2.3217,-0.089989,-1.1104,2.604
5932,0.01047089418,0.01047089418,-209.8695291,-209.8695291,1.1343,0.44534,3.5501,2.3836,1.7859,2.6883,2.3216,-0.090113,-1.1104,2.604
6446,0.008471905354,0.008471905354,-209.8715281,-209.8715281,1.1583,0.43968,3.5527,2.3847,1.7875,2.6887,2.3211,-0.090484,-1.1104,2.604
6496,0.005417889087,0.005417889087,-209.8745821,-209.8745821,1.151,0.43841,3.55,2.3836,1.7861,2.6886,2.3214,-0.090368,-1.1104,2.604
6660,0.003326395886,0.003326395886,-209.8766736,-209.8766736,1.16,0.44999,3.5528,2.3853,1.7859,2.6885,2.3214,-0.090409,-1.1104,2.604
6850,0.002210499494,0.002210499494,-209.8777895,-209.8777895,1.1857,0.44686,3.551,2.3846,1.7863,2.6887,2.3214,-0.090297,-1.1104,2.604
7042,0.001559799212,0.001559799212,-209.8784402,-209.8784402,1.1909,0.44498,3.551,2.3849,1.7865,2.6887,2.3216,-0.090322,-1.1104,2.604
7259,0.0009727646182,0.0009727646182,-209.8790272,-209.8790272,1.2034,0.44159,3.5559,2.3855,1.7865,2.6888,2.3215,-0.090375,-1.1104,2.604
7416,0.000621976481,0.000621976481,-209.879378,-209.879378,1.2059,0.44606,3.5548,2.3851,1.7861,2.6888,2.3215,-0.090401,-1.1104,2.604
7769,0.0002815634418,0.0002815634418,-209.8797184,-209.8797184,1.1995,0.44589,3.5538,2.3856,1.7861,2.6887,2.3216,-0.090399,-1.1104,2.604
7851,0.0002499012053,0.0002499012053,-209.8797501,-209.8797501,1.2039,0.44623,3.5536,2.3856,1.7861,2.6887,2.3216,-0.090403,-1.1104,2.604
8489,0.0001353764983,0.0001353764983,-209.8798646,-209.8798646,1.203,0.44682,3.5545,2.3858,1.7859,2.6887,2.3216,-0.090415,-1.1104,2.604
8739,9.302807186e-05,9.302807186e-05,-209.879907,-209.879907,1.2034,0.44656,3.5548,2.3857,1.7857,2.6888,2.3216,-0.090403,-1.1104,2.604
9253,5.856671206e-05,5.856671206e-05,-209.8799414,-209.8799414,1.2097,0.44826,3.5537,2.386,1.7856,2.6888,2.3216,-0.090391,-1.1104,2.604
9369,3.446992977e-05,3.446992977e-05,-209.8799655,-209.8799655,1.2073,0.44749,3.554,2.3865,1.7856,2.6888,2.3216,-0.090395,-1.1104,2.604
9735,1.578309144e-05,1.578309144e-05,-209.8799842,-209.8799842,1.2088,0.44862,3.5545,2.3864,1.7856,2.6888,2.3216,-0.090404,-1.1104,2.604
10092,8.61267506e-06,8.61267506e-06,-209.8799914,-209.8799914,1.2085,0.44863,3.5545,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
10173,6.172720589e-06,6.172720589e-06,-209.8799938,-209.8799938,1.2066,0.44833,3.5545,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
10967,3.817230805e-06,3.817230805e-06,-209.8799962,-209.8799962,1.2067,0.44837,3.5543,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
11334,2.417943278e-06,2.417943278e-06,-209.8799976,-209.8799976,1.2075,0.44806,3.5544,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
11934,1.583020975e-06,1.583020975e-06,-209.8799984,-209.8799984,1.2072,0.44804,3.5544,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
12652,9.033978472e-07,9.033978472e-07,-209.8799991,-209.8799991,1.2072,0.44811,3.5544,2.3864,1.7856,2.6888,2.3216,-0.090402,-1.1104,2.604
13179,6.004142108e-07,6.004142108e-07,-209.8799994,-209.8799994,1.2072,0.44814,3.5544,2.3864,1.7856,2.6888,2.3216,-0.090401,-1.1104,2.604
13488,2.957753509e-07,2.957753509e-07,-209.8799997,-209.8799997,1.2073,0.44812,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
13693,2.332615168e-07,2.332615168e-07,-209.8799998,-209.8799998,1.2073,0.44812,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
14055,1.437584558e-07,1.437584558e-07,-209.8799999,-209.8799999,1.2072,0.44812,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
14444,9.76851311e-08,9.76851311e-08,-209.8799999,-209.8799999,1.2071,0.44808,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
14690,5.898351674e-08,5.898351674e-08,-209.8799999,-209.8799999,1.2072,0.44803,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
14898,3.946291827e-08,3.946291827e-08,-209.88,-209.88,1.2072,0.448,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
15406,2.404138399e-08,2.404138399e-08,-209.88,-209.88,1.2072,0.44801,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
16019,1.530716531e-08,1.530716531e-08,-209.88,-209.88,1.2072,0.448,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
16444,8.377668337e-09,8.377668337e-09,-209.88,-209.88,1.2072,0.448,3.5544,2.3864,1.7856,2.6888,2.3216,-0.0904,-1.1104,2.604
1,10817147.26,10817147.26,10817055.17,10817055.17,-2.2357,0.35658,-4.7497,4.3865,-2.6619,-4.8895,0.99163,2.0815,2.3976,-1.517
2,7534808.395,7534808.395,7534716.305,7534716.305,-4.0532,4.0783,3.0176,2.0822,1.3301,2.6844,0.35794,-4.8278,-4.7686,2.3967
3,1325240.088,1325240.088,1325147.998,1325147.998,1.1998,-3.0593,2.6359,-4.4528,-1.6457,4.2833,3.4503,-0.94995,0.88174,0.74221
20,972083.5554,972083.5554,971991.4654,971991.4654,1.6523,-1.1689,-4.3969,-2.1905,-2.2954,-3.5609,-3.2714,-3.1886,0.90919,1.7596
58,273247.7897,273247.7897,273155.6997,273155.6997,1.5646,3.7254,-3.3102,-0.49299,-1.3957,3.9734,1.944,0.46614,-0.26975,1.6974
180,158213.3446,158213.3446,158121.2546,158121.2546,-1.9676,-0.2642,-1.8891,0.73113,1.2769,-4.6124,-0.28206,0.026788,0.92463,1.437
289,87076.99535,87076.99535,86984.90535,86984.90535,-0.63794,0.035215,0.65432,3.9885,7.4252,-2.0244,-0.85867,0.85971,0.86952,1.6047
380,60199.78401,60199.78401,60107.69401,60107.69401,0.40665,-4.2674,0.19004,3.4018,-0.66677,-5.929,-0.80369,1.0139,0.52522,1.4936
484,26726.23896,26726.23896,26634.14896,26634.14896,4.7701,-0.55245,3.3114,3.2187,-6.1755,-2.9158,-0.58295,0.69836,0.40859,1.6772
521,20342.03101,20342.03101,20249.94101,20249.94101,-0.99321,0.051751,3.7886,2.2323,0.83214,-3.0156,0.052691,0.7604,0.49209,1.7986
618,13712.93145,13712.93145,13620.84145,13620.84145,2.3197,-0.32759,3.4022,1.6726,-1.3957,-2.9109,-0.37018,0.65954,0.47586,1.6333
738,6837.545263,6837.545263,6745.455263,6745.455263,2.6718,2.174,0.91397,2.6662,0.00036426,-3.0816,-0.26187,1.186,0.49431,1.6721
885,5847.595235,5847.595235,5755.505235,5755.505235,1.2386,-5.1933,-3.2731,2.2983,-1.712,-3.4876,-0.18121,0.96458,0.51074,1.6622
1006,3483.147792,3483.147792,3391.057792,3391.057792,0.52841,-1.8646,-1.7446,1.4416,-0.61545,-3.0291,-0.13628,1.0831,0.4382,1.6691
1056,2330.411916,2330.411916,2238.321916,2238.321916,2.0663,-2.5049,-0.041283,0.19957,0.10107,-3.2654,-0.2188,1.0312,0.44668,1.6637
1214,1463.785004,1463.785004,1371.695004,1371.695004,-0.65107,5.7735,0.98865,-0.87351,-0.31233,-3.0021,0.0068196,0.96243,0.42922,1.6739
1220,939.2218484,939.2218484,847.1318484,847.1318484,-3.6824,1.5081,0.49674,-1.7963,-0.29281,-3.251,0.038632,1.0361,0.45814,1.6779
1299,597.1585729,597.1585729,505.0685729,505.0685729,-6.6427,-0.36187,-0.39665,-1.3749,-0.21171,-3.4127,0.0038655,1.0061,0.43165,1.6726
1369,293.3522584,293.3522584,201.2622584,201.2622584,-1.558,-1.3603,-0.47054,-2.1778,-0.15395,-3.5276,0.081847,1.0144,0.4356,1.6833
1448,222.7541329,222.7541329,130.6641329,130.6641329,-2.3961,0.7698,-0.11277,-2.4773,-0.39725,-3.6106,0.06086,1.0162,0.43674,1.6813
1774,144.2316578,144.2316578,52.14165777,52.14165777,-4.8322,1.5812,-0.46986,-2.4367,-0.20303,-3.7197,0.047468,0.98959,0.43136,1.678
2011,49.09767107,49.09767107,-42.99232893,-42.99232893,-2.2851,1.9065,0.26363,-2.0113,-0.20183,-3.7998,-0.0018342,0.98581,0.43375,1.6829
2171,29.66630717,29.66630717,-62.42369283,-62.42369283,-2.3351,1.5827,0.43519,-1.9318,-0.1971,-3.7946,0.019588,0.98618,0.43307,1.6843
2415,17.1272167,17.1272167,-74.9627833,-74.9627833,0.33675,3.0239,0.5905,-1.8219,-0.23554,-3.7938,0.03976,0.98646,0.43594,1.6855
2563,15.84255532,15.84255532,-76.24744468,-76.24744468,-1.293,3.2941,0.22244,-1.8834,-0.22196,-3.7561,0.019468,0.98418,0.43853,1.6861
2619,9.787737947,9.787737947,-82.30226205,-82.30226205,-0.59447,2.5845,0.37269,-1.8048,-0.18765,-3.7669,0.01471,0.98766,0.43367,1.687
2856,5.887077021,5.887077021,-86.20292298,-86.20292298,0.28722,2.4793,0.23865,-1.8213,-0.049267,-3.7711,0.042952,0.98708,0.43235,1.6863
3056,1.515378684,1.515378684,-90.57462132,-90.57462132,0.19055,2.7044,-0.020366,-1.8091,-0.11303,-3.7685,0.025075,0.98646,0.43545,1.6859
3607,0.4956400304,0.4956400304,-91.59435997,-91.59435997,0.8869,2.7469,0.12139,-1.789,-0.11287,-3.7638,0.032667,0.9878,0.4344,1.6862
3727,0.3848356454,0.3848356454,-91.70516435,-91.70516435,0.57195,2.756,0.10184,-1.8373,-0.11688,-3.7638,0.033665,0.98771,0.4344,1.6862
4207,0.1717918274,0.1717918274,-91.91820817,-91.91820817,0.72467,2.6642,0.11908,-1.8357,-0.12473,-3.7627,0.033007,0.98592,0.4353,1.6864
4524,0.1138977911,0.1138977911,-91.97610221,-91.97610221,0.64664,2.6576,0.13515,-1.8306,-0.1244,-3.7591,0.03309,0.98788,0.43534,1.6864
4567,0.0618236039,0.0618236039,-92.0281764,-92.0281764,0.69921,2.6867,0.10594,-1.8339,-0.12196,-3.7595,0.032981,0.98665,0.43507,1.6864
4979,0.02106495401,0.02106495401,-92.06893505,-92.06893505,0.63803,2.6593,0.098005,-1.8305,-0.11845,-3.7604,0.032393,0.9871,0.43523,1.6864
5097,0.0147722772,0.0147722772,-92.07522772,-92.07522772,0.70458,2.6261,0.081107,-1.8301,-0.12157,-3.7599,0.032347,0.98686,0.43524,1.6864
5537,0.006436950372,0.006436950372,-92.08356305,-92.08356305,0.76219,2.6363,0.081045,-1.8287,-0.11944,-3.7595,0.031637,0.98709,0.4352,1.6864
5888,0.005983657478,0.005983657478,-92.08401634,-92.08401634,0.76155,2.6299,0.081939,-1.8261,-0.11815,-3.76,0.032216,0.98708,0.43516,1.6864
6091,0.0037211559,0.0037211559,-92.08627884,-92.08627884,0.72026,2.6337,0.088244,-1.8283,-0.11909,-3.7592,0.03173,0.98698,0.4352,1.6864
6332,0.002387265944,0.002387265944,-92.08761273,-92.08761273,0.7393,2.6297,0.091499,-1.8292,-0.11866,-3.7591,0.032029,0.98713,0.43521,1.6864
6452,0.001319298274,0.001319298274,-92.0886807,-92.0886807,0.72208,2.6298,0.090265,-1.8279,-0.11874,-3.7592,0.032152,0.98712,0.43519,1.6864
6651,0.0007830040144,0.0007830040144,-92.089217,-92.089217,0.72313,2.6173,0.089246,-1.828,-0.11869,-3.7593,0.032007,0.98715,0.43522,1.6864
7205,0.0005185703064,0.0005185703064,-92.08948143,-92.08948143,0.71687,2.6217,0.089838,-1.828,-0.11873,-3.7593,0.031976,0.98719,0.43522,1.6864
7567,0.0003949229919,0.0003949229919,-92.08960508,-92.08960508,0.72287,2.6232,0.089675,-1.8279,-0.11878,-3.7592,0.03196,0.98719,0.43521,1.6864
8164,0.0002507244208,0.0002507244208,-92.08974928,-92.08974928,0.72432,2.6199,0.089715,-1.8278,-0.11924,-3.7593,0.031973,0.9872,0.4352,1.6864
8536,0.0001452033246,0.0001452033246,-92.0898548,-92.0898548,0.72558,2.6208,0.088885,-1.8272,-0.11923,-3.7592,0.031973,0.98721,0.43521,1.6864
8656,8.506825776e-05,8.506825776e-05,-92.08991493,-92.08991493,0.72473,2.6206,0.089298,-1.8269,-0.11923,-3.7592,0.031975,0.98721,0.43521,1.6864
8817,5.905042411e-05,5.905042411e-05,-92.08994095,-92.08994095,0.72256,2.6213,0.089487,-1.8266,-0.1193,-3.7592,0.031976,0.9872,0.43521,1.6864
8939,3.645333395e-05,3.645333395e-05,-92.08996355,-92.08996355,0.72305,2.6212,0.089476,-1.8265,-0.11918,-3.7592,0.031974,0.9872,0.4352,1.6864
9202,2.367245879e-05,2.367245879e-05,-92.08997633,-92.08997633,0.72445,2.6219,0.089727,-1.8265,-0.11922,-3.7592,0.03197,0.9872,0.4352,1.6864
10001,1.372399745e-05,1.372399745e-05,-92.08998628,-92.08998628,0.72647,2.6217,0.089816,-1.8264,-0.11923,-3.7592,0.031982,0.9872,0.4352,1.6864
10173,9.277878362e-06,9.277878362e-06,-92.08999072,-92.08999072,0.72538,2.6216,0.089941,-1.8264,-0.11924,-3.7592,0.031988,0.9872,0.4352,1.6864
10563,5.360440866e-06,5.360440866e-06,-92.08999464,-92.08999464,0.72556,2.6221,0.090101,-1.8264,-0.11925,-3.7592,0.032006,0.9872,0.4352,1.6864
10695,3.296398617e-06,3.296398617e-06,-92.0899967,-92.0899967,0.72581,2.6219,0.090124,-1.8264,-0.1192,-3.7592,0.031995,0.9872,0.4352,1.6864
10813,2.196788571e-06,2.196788571e-06,-92.0899978,-92.0899978,0.72586,2.6216,0.090177,-1.8264,-0.11924,-3.7592,0.031999,0.9872,0.4352,1.6864
10978,1.304632519e-06,1.304632519e-06,-92.0899987,-92.0899987,0.72571,2.6218,0.090417,-1.8265,-0.11923,-3.7592,0.032001,0.9872,0.4352,1.6864
11287,9.159297321e-07,9.159297321e-07,-92.08999908,-92.08999908,0.7254,2.6218,0.090364,-1.8264,-0.11922,-3.7592,0.032004,0.9872,0.4352,1.6864
11573,5.995750598e-07,5.995750598e-07,-92.0899994,-92.0899994,0.72528,2.6217,0.090348,-1.8264,-0.11921,-3.7592,0.032,0.9872,0.4352,1.6864
11613,3.564148869e-07,3.564148869e-07,-92.08999964,-92.08999964,0.72549,2.6217,0.090353,-1.8264,-0.11921,-3.7592,0.032,0.9872,0.4352,1.6864
11815,2.422407306e-07,2.422407306e-07,-92.08999976,-92.08999976,0.7256,2.6217,0.090447,-1.8264,-0.11921,-3.7592,0.032003,0.9872,0.4352,1.6864
12284,9.238723919e-08,9.238723919e-08,-92.08999991,-92.08999991,0.72556,2.6216,0.090378,-1.8264,-0.11921,-3.7592,0.032002,0.9872,0.4352,1.6864
12485,6.158646215e-08,6.158646215e-08,-92.08999994,-92.08999994,0.72557,2.6216,0.090382,-1.8264,-0.11921,-3.7592,0.031999,0.9872,0.4352,1.6864
12617,3.26832037e-08,3.26832037e-08,-92.08999997,-92.08999997,0.72568,2.6216,0.090392,-1.8264,-0.1192,-3.7592,0.032,0.9872,0.4352,1.6864
12896,2.229405993e-08,2.229405993e-08,-92.08999998,-92.08999998,0.72567,2.6216,0.090412,-1.8264,-0.1192,-3.7592,0.032,0.9872,0.4352,1.6864
12932,1.502898783e-08,1.502898783e-08,-92.08999998,-92.08999998,0.7256,2.6216,0.090409,-1.8264,-0.1192,-3.7592,0.032,0.9872,0.4352,1.6864
13686,8.011127761e-09,8.011127761e-09,-92.08999999,-92.08999999,0.72562,2.6216,0.090396,-1.8264,-0.1192,-3.7592,0.032,0.9872,0.4352,1.6864
1,28953274.98,28953274.98,28953187.09,28953187.09,-2.2357,0.35658,-4.7497,4.3865,-2.6619,-4.8895,0.99163,2.0815,2.3976,-1.517
2,3899375.818,3899375.818,3899287.928,3899287.928,-4.0532,4.0783,3.0176,2.0822,1.3301,2.6844,0.35794,-4.8278,-4.7686,2.3967
48,2369662.781,2369662.781,2369574.891,2369574.891,5.7853,1.7566,-3.9299,-4.9433,-1.8207,3.3532,-1.6843,-4.4838,-0.56239,3.3574
99,1067867.29,1067867.29,1067779.4,1067779.4,-6.3027,0.51371,-4.4176,4.4455,-4.4109,2.7174,-0.83375,1.776,-3.7409,2.5811
166,799105.9088,799105.9088,799018.0188,799018.0188,-2.2427,3.8854,4.562,6.4919,1.8369,-3.7826,-2.6175,-1.72,-3.3646,3.8753
250,563630.4851,563630.4851,563542.5951,563542.5951,7.5115,-1.6478,-2.5913,3.4377,-0.44961,6.779,0.57397,-0.99526,-2.9784,3.3679
287,248366.3121,248366.3121,248278.4221,248278.4221,1.859,4.4721,-2.765,0.56235,-1.2998,-3.7688,-3.7099,-0.019211,-3.0641,3.6368
366,136171.5233,136171.5233,136083.6333,136083.6333,-0.50034,7.5072,4.2917,9.1933,-1.8006,0.8443,-2.9996,0.39142,-2.6595,3.1865
367,50316.69178,50316.69178,50228.80178,50228.80178,2.229,0.97172,-6.2188,-0.82151,-2.3875,-3.7188,-3.2266,1.5018,-2.415,3.59
539,29264.74007,29264.74007,29176.85007,29176.85007,0.26701,1.1248,-1.8121,-1.0621,-1.6348,0.056966,-2.5739,2.1505,-2.6344,3.3943
609,23999.70103,23999.70103,23911.81103,23911.81103,7.9078,-0.33478,-9.2769,-1.1725,1.6967,-1.6499,-2.373,1.5918,-2.5415,3.4876
699,14677.57702,14677.57702,14589.68702,14589.68702,0.33798,2.0715,-7.4719,-1.6713,-1.1441,-0.52599,-2.0431,1.6447,-2.6542,3.4156
885,9319.284563,9319.284563,9231.394563,9231.394563,2.2666,-2.4757,-7.7598,-3.1341,-2.4882,-0.62182,-2.2536,1.27,-2.5654,3.4439
979,6230.461425,6230.461425,6142.571425,6142.571425,0.32651,2.0802,-6.292,-4.0229,-1.5432,-0.080813,-2.5228,1.497,-2.6237,3.4133
1097,3929.555855,3929.555855,3841.665855,3841.665855,-4.501,0.3666,-4.5467,-4.2425,-1.9564,-0.16225,-2.5427,1.4236,-2.5484,3.4353
1208,2033.713853,2033.713853,1945.823853,1945.823853,-3.1141,0.41199,-2.0747,-0.70124,-3.7268,-0.52341,-2.6956,1.4144,-2.5939,3.4261
1258,1463.003933,1463.003933,1375.113933,1375.113933,0.51911,2.6145,-1.3147,-1.7938,-3.6819,-0.56384,-2.6992,1.5528,-2.5652,3.4372
1486,890.2491756,890.2491756,802.3591756,802.3591756,-1.8744,1.2111,3.1513,-1.034,-3.7861,-0.54706,-3.0323,1.4659,-2.5867,3.4276
1538,348.7188755,348.7188755,260.8288755,260.8288755,2.5412,7.5495,-0.14307,-2.9803,-3.6405,-0.6995,-2.9821,1.4573,-2.549,3.4301
1776,118.1718178,118.1718178,30.28181782,30.28181782,-0.82739,1.9725,1.1273,-2.2704,-3.3439,-0.62543,-2.9594,1.4505,-2.5548,3.4364
1815,68.39256337,68.39256337,-19.49743663,-19.49743663,1.1984,2.5334,0.072399,-2.0371,-2.941,-0.62771,-2.9746,1.4819,-2.5428,3.4301
2052,57.48886267,57.48886267,-30.40113733,-30.40113733,-0.25612,4.5945,0.6875,-1.9506,-3.0624,-0.63535,-2.9793,1.4881,-2.5549,3.4294
2300,29.94120496,29.94120496,-57.94879504,-57.94879504,1.4208,5.3001,2.1368,-2.022,-3.0673,-0.62426,-2.9639,1.4718,-2.5468,3.4296
2576,15.90022112,15.90022112,-71.98977888,-71.98977888,1.1068,3.4846,0.98163,-1.9804,-3.0046,-0.5922,-2.9612,1.4666,-2.5419,3.4282
2764,12.93825447,12.93825447,-74.95174553,-74.95174553,0.41189,3.8008,1.1643,-1.9717,-2.9824,-0.58737,-2.9683,1.4658,-2.5433,3.4297
2882,9.983545986,9.983545986,-77.90645401,-77.90645401,1.0771,4.6139,1.0216,-2.0803,-3.0871,-0.59122,-2.962,1.4664,-2.546,3.4283
